"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
49 71.0000000000 71.0000000000 71.0000000000 71.0000000000
51 72.0000000000 72.0000000000 72.0000000000 72.0000000000
56 73.0000000000 73.0000000000 73.0000000000 73.0000000000
59 74.0000000000 74.0000000000 74.0000000000 74.0000000000
60 75.0000000000 75.0000000000 75.0000000000 75.0000000000
61 76.0000000000 76.0000000000 76.0000000000 76.0000000000
63 77.0000000000 77.0000000000 77.0000000000 77.0000000000
67 78.0000000000 78.0000000000 78.0000000000 78.0000000000
70 79.0000000000 79.0000000000 79.0000000000 79.0000000000
78 80.0000000000 80.0000000000 80.0000000000 80.0000000000
83 81.0000000000 81.0000000000 81.0000000000 81.0000000000
84 82.0000000000 82.0000000000 82.0000000000 82.0000000000
94 83.0000000000 83.0000000000 83.0000000000 83.0000000000
100 84.0000000000 84.0000000000 84.0000000000 84.0000000000
111 85.0000000000 85.0000000000 85.0000000000 85.0000000000
114 86.0000000000 86.0000000000 86.0000000000 86.0000000000
118 87.0000000000 87.0000000000 87.0000000000 87.0000000000
134 88.0000000000 88.0000000000 88.0000000000 88.0000000000
137 89.0000000000 89.0000000000 89.0000000000 89.0000000000
147 90.0000000000 90.0000000000 90.0000000000 90.0000000000
153 91.0000000000 91.0000000000 91.0000000000 91.0000000000
174 92.0000000000 92.0000000000 92.0000000000 92.0000000000
194 93.0000000000 93.0000000000 93.0000000000 93.0000000000
212 94.0000000000 94.0000000000 94.0000000000 94.0000000000
232 95.0000000000 95.0000000000 95.0000000000 95.0000000000
235 96.0000000000 96.0000000000 96.0000000000 96.0000000000
261 97.0000000000 97.0000000000 97.0000000000 97.0000000000
328 98.0000000000 98.0000000000 98.0000000000 98.0000000000
450 99.0000000000 99.0000000000 99.0000000000 99.0000000000
463 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 99.0000000000 100.0000000000 99.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 51.0000000000 51.0000000000 51.0000000000 51.0000000000
4 52.0000000000 52.0000000000 52.0000000000 52.0000000000
5 53.0000000000 53.0000000000 53.0000000000 53.0000000000
6 54.0000000000 54.0000000000 54.0000000000 54.0000000000
7 55.0000000000 55.0000000000 55.0000000000 55.0000000000
9 56.0000000000 56.0000000000 56.0000000000 56.0000000000
13 57.0000000000 57.0000000000 57.0000000000 57.0000000000
14 58.0000000000 58.0000000000 58.0000000000 58.0000000000
18 59.0000000000 59.0000000000 59.0000000000 59.0000000000
20 60.0000000000 60.0000000000 60.0000000000 60.0000000000
21 61.0000000000 61.0000000000 61.0000000000 61.0000000000
22 62.0000000000 62.0000000000 62.0000000000 62.0000000000
23 63.0000000000 63.0000000000 63.0000000000 63.0000000000
26 64.0000000000 64.0000000000 64.0000000000 64.0000000000
34 65.0000000000 65.0000000000 65.0000000000 65.0000000000
41 66.0000000000 66.0000000000 66.0000000000 66.0000000000
43 67.0000000000 67.0000000000 67.0000000000 67.0000000000
49 68.0000000000 68.0000000000 68.0000000000 68.0000000000
50 69.0000000000 69.0000000000 69.0000000000 69.0000000000
58 70.0000000000 70.0000000000 70.0000000000 70.0000000000
61 71.0000000000 71.0000000000 71.0000000000 71.0000000000
65 72.0000000000 72.0000000000 72.0000000000 72.0000000000
66 73.0000000000 73.0000000000 73.0000000000 73.0000000000
80 74.0000000000 74.0000000000 74.0000000000 74.0000000000
81 75.0000000000 75.0000000000 75.0000000000 75.0000000000
91 76.0000000000 76.0000000000 76.0000000000 76.0000000000
99 77.0000000000 77.0000000000 77.0000000000 77.0000000000
107 78.0000000000 78.0000000000 78.0000000000 78.0000000000
110 79.0000000000 79.0000000000 79.0000000000 79.0000000000
113 80.0000000000 80.0000000000 80.0000000000 80.0000000000
118 81.0000000000 81.0000000000 81.0000000000 81.0000000000
126 82.0000000000 82.0000000000 82.0000000000 82.0000000000
131 83.0000000000 83.0000000000 83.0000000000 83.0000000000
134 84.0000000000 84.0000000000 84.0000000000 84.0000000000
136 85.0000000000 85.0000000000 85.0000000000 85.0000000000
140 86.0000000000 86.0000000000 86.0000000000 86.0000000000
144 87.0000000000 87.0000000000 87.0000000000 87.0000000000
146 88.0000000000 88.0000000000 88.0000000000 88.0000000000
149 89.0000000000 89.0000000000 89.0000000000 89.0000000000
158 90.0000000000 90.0000000000 90.0000000000 90.0000000000
160 91.0000000000 91.0000000000 91.0000000000 91.0000000000
168 92.0000000000 92.0000000000 92.0000000000 92.0000000000
187 93.0000000000 93.0000000000 93.0000000000 93.0000000000
201 94.0000000000 94.0000000000 94.0000000000 94.0000000000
206 95.0000000000 95.0000000000 95.0000000000 95.0000000000
218 96.0000000000 96.0000000000 96.0000000000 96.0000000000
220 97.0000000000 97.0000000000 97.0000000000 97.0000000000
265 98.0000000000 98.0000000000 98.0000000000 98.0000000000
394 99.0000000000 99.0000000000 99.0000000000 99.0000000000
826 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 99.0000000000 100.0000000000 99.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 50.0000000000 50.0000000000 50.0000000000 50.0000000000
2 51.0000000000 51.0000000000 51.0000000000 51.0000000000
3 52.0000000000 52.0000000000 52.0000000000 52.0000000000
5 53.0000000000 53.0000000000 53.0000000000 53.0000000000
12 54.0000000000 54.0000000000 54.0000000000 54.0000000000
13 55.0000000000 55.0000000000 55.0000000000 55.0000000000
14 56.0000000000 56.0000000000 56.0000000000 56.0000000000
22 57.0000000000 57.0000000000 57.0000000000 57.0000000000
24 58.0000000000 58.0000000000 58.0000000000 58.0000000000
28 59.0000000000 59.0000000000 59.0000000000 59.0000000000
29 60.0000000000 60.0000000000 60.0000000000 60.0000000000
33 61.0000000000 61.0000000000 61.0000000000 61.0000000000
34 62.0000000000 62.0000000000 62.0000000000 62.0000000000
35 63.0000000000 63.0000000000 63.0000000000 63.0000000000
36 64.0000000000 64.0000000000 64.0000000000 64.0000000000
39 65.0000000000 65.0000000000 65.0000000000 65.0000000000
41 66.0000000000 66.0000000000 66.0000000000 66.0000000000
45 67.0000000000 67.0000000000 67.0000000000 67.0000000000
47 68.0000000000 68.0000000000 68.0000000000 68.0000000000
49 69.0000000000 69.0000000000 69.0000000000 69.0000000000
51 70.0000000000 70.0000000000 70.0000000000 70.0000000000
55 71.0000000000 71.0000000000 71.0000000000 71.0000000000
60 72.0000000000 72.0000000000 72.0000000000 72.0000000000
61 73.0000000000 73.0000000000 73.0000000000 73.0000000000
62 74.0000000000 74.0000000000 74.0000000000 74.0000000000
63 75.0000000000 75.0000000000 75.0000000000 75.0000000000
66 76.0000000000 76.0000000000 76.0000000000 76.0000000000
68 77.0000000000 77.0000000000 77.0000000000 77.0000000000
72 78.0000000000 78.0000000000 78.0000000000 78.0000000000
77 79.0000000000 79.0000000000 79.0000000000 79.0000000000
88 80.0000000000 80.0000000000 80.0000000000 80.0000000000
91 81.0000000000 81.0000000000 81.0000000000 81.0000000000
101 82.0000000000 82.0000000000 82.0000000000 82.0000000000
109 83.0000000000 83.0000000000 83.0000000000 83.0000000000
112 84.0000000000 84.0000000000 84.0000000000 84.0000000000
116 85.0000000000 85.0000000000 85.0000000000 85.0000000000
118 86.0000000000 86.0000000000 86.0000000000 86.0000000000
126 87.0000000000 87.0000000000 87.0000000000 87.0000000000
131 88.0000000000 88.0000000000 88.0000000000 88.0000000000
138 89.0000000000 89.0000000000 89.0000000000 89.0000000000
150 90.0000000000 90.0000000000 90.0000000000 90.0000000000
162 91.0000000000 91.0000000000 91.0000000000 91.0000000000
165 92.0000000000 92.0000000000 92.0000000000 92.0000000000
192 93.0000000000 93.0000000000 93.0000000000 93.0000000000
217 94.0000000000 94.0000000000 94.0000000000 94.0000000000
221 95.0000000000 95.0000000000 95.0000000000 95.0000000000
248 96.0000000000 96.0000000000 96.0000000000 96.0000000000
254 97.0000000000 97.0000000000 97.0000000000 97.0000000000
268 98.0000000000 98.0000000000 98.0000000000 98.0000000000
301 99.0000000000 99.0000000000 99.0000000000 99.0000000000
303 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 99.0000000000 100.0000000000 99.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 49.0000000000 49.0000000000 49.0000000000 49.0000000000
2 50.0000000000 50.0000000000 50.0000000000 50.0000000000
5 51.0000000000 51.0000000000 51.0000000000 51.0000000000
6 52.0000000000 52.0000000000 52.0000000000 52.0000000000
9 53.0000000000 53.0000000000 53.0000000000 53.0000000000
10 54.0000000000 54.0000000000 54.0000000000 54.0000000000
13 55.0000000000 55.0000000000 55.0000000000 55.0000000000
14 56.0000000000 56.0000000000 56.0000000000 56.0000000000
16 57.0000000000 57.0000000000 57.0000000000 57.0000000000
17 58.0000000000 58.0000000000 58.0000000000 58.0000000000
19 59.0000000000 59.0000000000 59.0000000000 59.0000000000
21 60.0000000000 60.0000000000 60.0000000000 60.0000000000
24 61.0000000000 61.0000000000 61.0000000000 61.0000000000
27 62.0000000000 62.0000000000 62.0000000000 62.0000000000
28 63.0000000000 63.0000000000 63.0000000000 63.0000000000
30 64.0000000000 64.0000000000 64.0000000000 64.0000000000
34 65.0000000000 65.0000000000 65.0000000000 65.0000000000
37 66.0000000000 66.0000000000 66.0000000000 66.0000000000
38 67.0000000000 67.0000000000 67.0000000000 67.0000000000
39 68.0000000000 68.0000000000 68.0000000000 68.0000000000
41 69.0000000000 69.0000000000 69.0000000000 69.0000000000
42 70.0000000000 70.0000000000 70.0000000000 70.0000000000
43 71.0000000000 71.0000000000 71.0000000000 71.0000000000
46 72.0000000000 72.0000000000 72.0000000000 72.0000000000
47 73.0000000000 73.0000000000 73.0000000000 73.0000000000
62 74.0000000000 74.0000000000 74.0000000000 74.0000000000
65 75.0000000000 75.0000000000 75.0000000000 75.0000000000
68 76.0000000000 76.0000000000 76.0000000000 76.0000000000
73 77.0000000000 77.0000000000 77.0000000000 77.0000000000
82 78.0000000000 78.0000000000 78.0000000000 78.0000000000
84 79.0000000000 79.0000000000 79.0000000000 79.0000000000
86 80.0000000000 80.0000000000 80.0000000000 80.0000000000
93 81.0000000000 81.0000000000 81.0000000000 81.0000000000
120 82.0000000000 82.0000000000 82.0000000000 82.0000000000
122 83.0000000000 83.0000000000 83.0000000000 83.0000000000
128 84.0000000000 84.0000000000 84.0000000000 84.0000000000
136 85.0000000000 85.0000000000 85.0000000000 85.0000000000
163 86.0000000000 86.0000000000 86.0000000000 86.0000000000
178 87.0000000000 87.0000000000 87.0000000000 87.0000000000
196 88.0000000000 88.0000000000 88.0000000000 88.0000000000
212 89.0000000000 89.0000000000 89.0000000000 89.0000000000
238 90.0000000000 90.0000000000 90.0000000000 90.0000000000
258 91.0000000000 91.0000000000 91.0000000000 91.0000000000
259 92.0000000000 92.0000000000 92.0000000000 92.0000000000
260 93.0000000000 93.0000000000 93.0000000000 93.0000000000
273 94.0000000000 94.0000000000 94.0000000000 94.0000000000
291 95.0000000000 95.0000000000 95.0000000000 95.0000000000
298 96.0000000000 96.0000000000 96.0000000000 96.0000000000
335 97.0000000000 97.0000000000 97.0000000000 97.0000000000
358 98.0000000000 98.0000000000 98.0000000000 98.0000000000
359 99.0000000000 99.0000000000 99.0000000000 99.0000000000
360 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 99.0000000000 100.0000000000 99.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 59.0000000000 59.0000000000 59.0000000000 59.0000000000
3 60.0000000000 60.0000000000 60.0000000000 60.0000000000
5 61.0000000000 61.0000000000 61.0000000000 61.0000000000
6 62.0000000000 62.0000000000 62.0000000000 62.0000000000
7 63.0000000000 63.0000000000 63.0000000000 63.0000000000
8 64.0000000000 64.0000000000 64.0000000000 64.0000000000
9 65.0000000000 65.0000000000 65.0000000000 65.0000000000
13 66.0000000000 66.0000000000 66.0000000000 66.0000000000
14 67.0000000000 67.0000000000 67.0000000000 67.0000000000
15 68.0000000000 68.0000000000 68.0000000000 68.0000000000
17 69.0000000000 69.0000000000 69.0000000000 69.0000000000
